Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;;6;BRASILIA;DF;12/2015;481.262.062;2.381.972;5.068.611;13.591.287;27.191.766;10.955.605;375.016;0;59.564.258;1.447.920;1.265.443;2.666.145;2.877.489;258.100;0;283;8.515.379;510.506;1.575.575;3.698.424;5.063.000;579.772;288;0;11.427.565;2.198.703;11.678.694;31.211.845;70.778.137;55.857.736;145.279.991;52.695.452;369.700.557;2.625.073;6.019.982;1.632.970;107.963;278;0;0;10.386.266;270.037;392.312;2.597.941;664.102;470.568;221.549;0;4.616.510;2.532.373;4.240.586;3.790.526;3.152.519;1.636.181;1.605.149;94.193;17.051.528;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73.750.424;b3S;I;2;;9;CAXIAS DO SUL;RS;12/2015;107.086;0;86;255;391;2;0;0;733;318;6.706;14.476;18.266;6.981;2.553;0;49.301;109;3.567;8.754;12.122;2.370;19;0;26.940;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;607;7.168;10.875;8.348;2.531;583;0;30.112;0
C H B - COMPANHIA HIPOTECARIA BRASILEIRA;10.694.628;n1;I;2;;29;NATAL;RN;12/2015;105.863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1.385;274;706;658;2.805;524;6.368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;520;17.706;3.417;21.811;7.468;41.115;7.459;99.495;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66.402.207;b3S;I;2;;9;SAO ROQUE DE MINAS;MG;12/2015;105.742;0;254;581;1.018;18;0;0;1.872;21;778;687;1.174;390;0;0;3.051;14;899;2.370;4.252;512;0;0;8.047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;468;4.768;35.369;15.015;2.443;0;0;58.063;903;8.121;7.894;12.158;4.876;757;0;34.709;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78.825.023;b3S;I;2;;9;PALMITOS;SC;12/2015;104.176;0;9;24;36;0;0;0;69;744;7.041;13.355;13.524;4.576;1.693;0;40.934;59;852;2.325;4.992;657;0;0;8.886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;4.909;30.333;8.676;3.486;1.902;0;49.323;253;2.623;1.349;730;11;0;0;4.965;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81.054.686;b3S;I;2;;9;LAPA;PR;12/2015;103.552;12;269;692;962;150;0;0;2.085;1.236;4.537;20.053;7.453;868;25;0;34.172;72;969;2.702;3.243;218;0;0;7.204;0;0;0;0;0;0;0;0;592;3.544;797;1;0;0;0;4.933;821;4.953;30.620;5.190;517;0;0;42.101;863;5.882;2.715;2.792;527;0;278;13.057;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;81.115.149;b3S;I;2;;9;LARANJEIRAS DO SUL;PR;12/2015;103.182;26;444;1.141;1.324;170;4;0;3.108;584;5.461;11.775;10.820;1.046;93;0;29.779;89;1.176;3.186;4.351;372;0;0;9.174;0;0;0;0;0;0;0;0;651;4.426;1.251;14;1;0;0;6.342;273;3.796;32.067;5.788;191;1;0;42.115;859;6.093;4.530;749;173;0;258;12.663;0
COOPERATIVA DE CRÉDITO DE LAJEADO - SICREDI VALE DO TAQUARI RS;91.159.764;b3S;I;2;;9;LAJEADO;RS;12/2015;100.919;2;190;480;726;129;1;0;1.529;430;6.581;15.118;15.372;2.644;67;0;40.212;51;2.385;5.944;7.518;854;3;0;16.754;0;0;0;0;0;0;0;0;383;7.259;1.875;2;0;0;0;9.518;9;511;15.071;1.299;33;0;0;16.923;481;8.910;3.576;2.170;646;80;118;15.982;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - UNICRED BANDEIRANTE;3.055.269;b3S;I;2;;9;AMERICANA;SP;12/2015;100.633;12;723;1.646;1.541;3;0;0;3.925;261;5.036;13.257;24.686;9.316;10.492;10.036;73.085;39;2.236;5.900;8.885;1.375;6;0;18.441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2.992;2.082;84;19;2;0;5.182;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87.789.178;b3S;I;2;;9;PALMEIRA DAS MISSOES;RS;12/2015;100.268;4;140;374;465;123;13;0;1.120;312;2.820;9.259;6.246;721;18;0;19.375;13;327;896;1.334;176;0;0;2.746;0;0;0;0;0;0;0;0;220;1.703;433;1;0;0;0;2.356;8;13.606;40.749;1.819;37;0;0;56.218;421;3.882;6.349;5.602;1.783;358;58;18.453;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2.663.426;b3S;I;2;;9;CONSTANTINA;RS;12/2015;99.184;0;0;0;0;0;0;0;0;49;439;1.029;964;222;3;0;2.705;24;250;726;1.332;133;0;0;2.465;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;688;8.931;38.672;8.464;5.647;5.505;0;67.906;2.303;5.962;7.740;8.302;1.141;222;434;26.106;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3.645.752;b3S;I;2;;9;SAO GOTARDO;MG;12/2015;98.532;0;0;0;0;0;0;0;0;99;6.028;17.603;10.646;207;39;0;34.622;6;355;897;1.386;31;0;0;2.674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.607;32.202;11.339;1.409;0;0;56.557;15;4.233;431;0;0;0;0;4.678;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ - SICOOB NORTE DO PARANÁ;5.582.619;b3S;I;2;;9;LONDRINA;PR;12/2015;97.318;18;921;1.947;5.457;5.452;9.061;0;22.855;1.139;7.431;10.681;14.893;3.631;1.750;0;39.525;44;178;393;597;67;0;0;1.279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;381;1.737;10.129;4.502;486;0;0;17.235;1.542;4.128;10.239;320;115;81;0;16.424;0
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22.760.839;b3S;I;2;;9;SAO SEBASTIAO DO PARAISO;MG;12/2015;97.203;1;18;33;51;3;0;0;106;2;872;3.001;1.137;306;0;0;5.319;15;368;932;1.883;336;0;0;3.534;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;208;5.652;27.650;13.401;12.630;3.021;0;62.562;557;7.349;10.065;6.338;1.108;265;0;25.682;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65.229.254;b3S;I;2;;9;PATROCINIO;MG;12/2015;97.202;0;10;29;41;5;0;0;85;729;2.590;11.395;8.237;1.680;47;0;24.677;11;564;1.517;2.217;308;0;0;4.617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;942;7.281;45.398;6.011;509;0;0;60.141;392;4.038;1.631;1.321;301;0;0;7.682;0
AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;36.321.990;n1;I;2;;14;VITORIA;ES;12/2015;96.905;0;0;0;0;0;0;0;0;19.999;38.380;35.836;2.690;0;0;0;96.905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA, AGROPECUARISTAS E EMPRESÁRIOS DA REGIÃO DE PIRACICABA;54.401.286;b3S;I;2;;9;PIRACICABA;SP;12/2015;96.605;0;0;0;0;0;0;0;0;261;4.965;4.428;3.119;616;0;0;13.389;9;844;1.972;2.766;159;0;0;5.750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.635;962;57.403;5.255;1.508;72;0;67.834;166;5.548;3.897;19;0;0;0;9.631;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1.604.998;b3S;I;2;;9;SAO GONCALO DO SAPUCAI;MG;12/2015;95.915;0;122;296;602;92;0;0;1.113;664;2.752;6.357;10.627;1.479;48;0;21.926;59;1.474;4.014;8.453;1.339;0;0;15.340;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;637;4.375;25.262;14.213;1.819;0;0;46.305;298;8.605;2.326;0;0;0;0;11.229;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81.206.039;b3S;I;2;;9;NOVA LONDRINA;PR;12/2015;95.790;10;311;833;1.036;191;8;0;2.389;1.492;6.700;9.978;6.334;591;8;0;25.103;35;440;1.108;1.134;161;1;0;2.879;0;0;0;0;0;0;0;0;953;4.902;1.416;1;0;0;0;7.271;362;4.301;22.422;14.855;383;0;0;42.323;1.254;9.755;3.856;401;257;0;301;15.824;0
BBM;30.207;b1;C;2;;199;SALVADOR;BA;12/2015;95.655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201;13.322;78.528;3.604;0;0;0;95.655;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694.389;b3S;I;2;;9;SAO JOSE DO CERRITO;SC;12/2015;95.034;1;72;208;428;85;0;0;793;510;4.938;6.839;9.385;922;295;0;22.889;119;1.058;2.751;4.036;221;0;0;8.185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;282;1.326;28.608;15.329;4.794;1.530;0;51.869;334;8.048;1.691;1.174;52;0;0;11.298;0
FINSOL SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A.;18.810.553;n1;I;3;;10;RECIFE;PE;12/2015;94.832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.201;42.404;45.000;228;0;0;0;94.832;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERV MEMBROS JUSTIÇA TRABALHO MPT TERRITÓRIO NACIONAL PODER JUDICIÁRIO FEDERAL MPU PA SC TSE  STM DF BOMBEIROS PA-SICOOB CREDIJUSTRA;37.079.720;b3S;I;2;;9;BRASILIA;DF;12/2015;94.624;190;4.200;10.609;25.928;23.734;22.836;0;87.497;172;2.075;1.576;828;98;158;0;4.907;0;10;30;106;73;0;0;221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;257;1.672;20;32;17;0;0;1.999;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DOS VALES DO ITAJAÍ E ITAPOCÚ, DO LITORAL DE SANTA CATARINA E LITORAL SUL DO PARANÁ - SICOOB BLUCREDI SUL;3.960.819;b3S;I;2;;9;GUARATUBA;PR;12/2015;94.586;187;3.130;7.436;15.280;6.058;425;0;32.516;1.806;7.069;10.202;12.550;3.427;3.065;48;38.168;56;250;660;1.638;343;0;0;2.948;0;0;0;0;0;0;0;0;1;4;7;0;0;0;0;12;62;424;2.936;2.690;1.316;24;0;7.453;1.790;5.647;4.491;857;386;317;0;13.489;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25.395.435;b3S;I;2;;9;LAJINHA;MG;12/2015;91.666;0;0;0;0;0;0;0;0;147;1.709;7.881;8.630;356;0;0;18.723;4;267;980;1.762;132;0;0;3.146;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;19;47;1.481;38.654;9.598;36;0;0;49.815;333;3.381;9.405;6.141;703;0;0;19.963;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRANCISCO BELTRÃO - SICOOB VALE DO IGUAÇU;2.466.552;b3S;I;2;;9;FRANCISCO BELTRAO;PR;12/2015;91.352;9;771;2.028;3.726;1.366;5;0;7.905;103;1.652;4.236;3.472;273;0;0;9.736;30;316;783;1.228;98;0;0;2.456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169;8.425;34.173;10.966;6.542;4.660;0;64.936;178;3.582;1.790;717;52;0;0;6.319;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24.830.879;b3S;I;2;;9;MINEIROS;GO;12/2015;90.962;0;0;0;0;0;0;0;0;1.285;16.177;15.435;12.173;236;0;0;45.305;30;1.040;2.847;4.537;477;0;0;8.931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.949;13.780;0;0;0;0;18.730;496;11.746;5.385;313;57;0;0;17.996;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16.721.078;b3S;I;2;;9;BELO HORIZONTE;MG;12/2015;89.008;50;4.732;13.035;25.639;15.201;9.070;18;67.744;753;3.355;4.678;5.617;2.630;1.242;0;18.275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;2.782;188;0;0;0;0;2.989;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR, DOS SERVIDORES PÚBLICOS FEDERAIS E DOS EMPRESÁRIOS DO ESTADO DE ALAGOAS - UNICRED ALAGOAS;41.180.092;b3S;I;2;;9;MACEIO;AL;12/2015;88.026;1;1.078;2.875;4.964;1.362;238;0;10.517;401;9.265;18.344;19.933;1.980;872;171;50.965;52;3.457;8.024;7.906;265;0;0;19.703;0;0;0;0;0;0;0;0;105;3.038;704;1;0;0;0;3.848;0;0;0;0;0;0;0;0;77;1.975;941;0;0;0;0;2.993;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54.190.525;b3S;I;2;;9;SAO JOSE DOS CAMPOS;SP;12/2015;87.708;254;5.161;21.253;39.713;18.239;1.343;0;85.963;173;27;74;117;45;15;0;451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;238;1.055;0;0;0;0;0;1.293;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59.869.560;b3S;I;2;;9;ADAMANTINA;SP;12/2015;87.695;0;0;0;0;0;0;0;0;1.059;21.424;8.476;2.507;5.057;0;0;38.523;37;605;1.598;1.899;40;0;0;4.179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;5.100;16.484;3.966;5;196;0;25.862;534;11.222;7.375;0;0;0;0;19.131;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71.419.600;b3S;I;2;;9;FRUTAL;MG;12/2015;87.366;0;24;65;69;13;0;0;172;587;4.871;5.312;3.772;1.459;589;0;16.590;5;198;411;530;21;0;0;1.165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;454;4.883;35.460;20.470;21;0;0;61.288;73;6.116;1.846;117;0;0;0;8.151;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DE BLUMENAU E VALE DO ITAJAÍ LTDA – UNICRED BLUMENAU;73.443.863;b3S;I;2;;9;BLUMENAU;SC;12/2015;86.377;9;129;371;579;68;0;0;1.156;258;7.092;18.019;28.292;9.148;5.451;1;68.260;15;1.718;4.395;6.084;972;4;0;13.188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165;2.671;938;0;0;0;0;3.774;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5.772.229;b3S;I;2;;9;PARANAVAI;PR;12/2015;86.088;10;203;497;835;115;0;0;1.660;1.234;6.085;6.609;6.952;1.583;321;0;22.784;58;376;1.029;1.047;22;0;0;2.532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;274;7.678;21.817;12.473;1.526;0;0;43.768;923;8.126;6.254;41;0;0;0;15.344;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3.459.850;b3S;I;2;;9;MARINGA;PR;12/2015;85.877;15;648;1.656;2.787;395;17;0;5.518;1.113;7.225;14.058;14.451;2.271;21;0;39.139;23;711;1.815;1.981;144;1;0;4.676;0;0;0;0;0;0;0;0;2;4;6;2;0;0;0;14;7;1.034;9.889;11.296;4.035;13;0;26.274;582;5.374;3.888;398;13;0;0;10.255;0
COOPERATIVA DE CRÉDITO DO SERVIDOR FEDERAL LTDA   SICOOB CREDFAZ SERVIDOR FEDERAL;952.415;b3S;I;2;;9;BRASILIA;DF;12/2015;85.636;330;4.219;9.738;26.117;18.755;15.195;0;74.354;450;1.079;2.189;4.709;1.452;159;0;10.037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;234;348;525;19;23;0;1.246;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62.928.320;b3S;I;2;;9;SAO PAULO;SP;12/2015;85.280;0;9.156;23.216;42.450;8.297;0;0;83.119;1.025;153;321;579;83;0;0;2.161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI/SC;2.090.126;b3S;I;2;;9;PASSOS MAIA;SC;12/2015;85.112;0;2;2;5;0;0;0;9;569;2.522;5.438;7.698;2.657;1.264;18;20.167;160;655;1.703;3.235;655;108;0;6.517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;329;5.049;16.961;24.925;4.595;65;0;51.925;216;3.407;1.558;977;293;43;0;6.494;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78.834.975;b3S;I;2;;9;CANOINHAS;SC;12/2015;85.011;0;0;0;0;0;0;0;0;1.351;7.432;12.926;8.461;127;62;0;30.358;47;406;1.163;1.698;9;0;0;3.322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;490;4.881;37.442;173;24;0;0;43.011;244;4.152;2.412;1.481;32;0;0;8.320;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DO RIO DE JANEIRO - SICREDI RIO;72.128.440;b3S;I;2;;9;RIO DE JANEIRO;RJ;12/2015;84.094;6;146;317;367;28;0;0;864;338;5.816;11.878;12.592;2.106;565;0;33.295;91;2.139;5.789;8.392;1.722;28;0;18.161;0;0;0;0;0;0;0;0;233;1.659;389;0;0;0;0;2.280;0;0;0;0;0;0;0;0;214;6.747;3.457;7.253;4.529;7.245;50;29.495;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VIDEIRA/SC;81.016.131;b3S;I;2;;9;VIDEIRA;SC;12/2015;83.812;0;8;19;20;0;0;0;46;717;2.895;7.370;11.488;3.964;1.822;0;28.256;158;1.109;3.060;6.740;1.765;0;0;12.833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;5.563;26.858;3.208;896;2.241;0;38.826;127;2.961;698;65;0;0;0;3.850;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3.730.508;b3S;I;2;;9;GOIANIA;GO;12/2015;83.572;2;286;796;1.239;89;0;0;2.412;2.232;11.140;15.275;8.168;697;0;0;37.513;0;29;37;33;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;303;2.714;29.841;3.134;0;0;0;35.992;285;6.140;1.122;10;0;0;0;7.556;0
COOPERATIVA DE CRÉDITO SUL RIOGRANDENSE - SICREDI UNIÃO METROPOLITANA RS;92.796.564;b3S;I;2;;9;PORTO ALEGRE;RS;12/2015;82.422;28;549;1.327;1.490;200;0;0;3.594;1.968;8.257;8.824;6.882;453;1;0;26.384;97;1.711;4.558;6.543;582;0;0;13.490;0;0;0;0;0;0;0;0;1.376;11.032;2.527;3;0;0;0;14.937;93;140;11.197;3.397;0;0;0;14.827;966;6.359;624;704;63;0;473;9.188;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA.;33.370.115;b3S;I;2;;9;RIO DE JANEIRO;RJ;12/2015;82.355;193;9.586;14.012;31.313;11.059;252;0;66.414;126;1.158;1.452;2.064;790;28;0;5.618;81;791;2.271;4.168;938;2;0;8.251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1.967;103;0;0;0;0;2.072;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS   SICOOB CREDICAMPOS SC;78.862.083;b3S;I;2;;9;CAMPOS NOVOS;SC;12/2015;81.907;17;736;1.752;2.686;1.309;166;0;6.666;665;2.544;6.866;5.880;848;1;0;16.806;8;318;862;1.131;148;1;0;2.468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;246;7.517;25.303;8.306;1.668;1.083;0;44.123;430;4.608;4.927;1.708;161;9;0;11.843;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23.949.522;b3S;I;2;;9;CARMO DO PARANAIBA;MG;12/2015;81.477;0;27;64;57;0;0;0;147;3;939;2.332;1.193;300;0;0;4.767;0;180;410;447;0;0;0;1.037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;14.814;46.620;7.119;854;102;0;69.651;3;4.316;1.533;21;0;0;0;5.874;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21.670.187;b3S;I;2;;9;BOM DESPACHO;MG;12/2015;81.428;0;0;0;0;0;0;0;0;29;371;2.652;2.217;435;0;0;5.705;17;753;1.948;2.916;205;0;0;5.839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;852;16.401;1.768;86;0;0;19.223;556;14.979;15.189;17.639;2.251;48;0;50.661;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37.255.049;b3S;I;2;;9;GOIANIA;GO;12/2015;80.852;0;0;0;0;0;0;0;0;290;31;16;0;0;0;0;337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.130;32.999;9.449;0;0;0;51.578;2.696;18.408;4.467;3.367;0;0;0;28.938;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41.707.258;b3S;I;2;;9;SANTO ANTONIO DO MONTE;MG;12/2015;80.745;0;46;126;184;67;0;0;424;1.093;4.539;12.947;4.183;195;0;0;22.957;58;1.106;2.500;3.306;201;0;0;7.170;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;475;3.503;20.793;13;0;0;0;24.784;1.019;20.626;2.557;1.204;2;0;0;25.407;0
