Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;;6;BRASILIA;DF;09/2015;473.059.299;2.007.112;4.800.351;13.065.689;26.073.480;11.948.929;357.560;0;58.253.122;1.479.773;1.425.988;2.883.882;3.230.765;320.986;2;352;9.341.749;458.042;1.517.088;3.654.465;5.143.095;661.887;475;0;11.435.051;2.031.628;11.708.857;30.749.717;69.496.343;54.780.538;141.796.447;51.172.410;361.735.940;2.554.489;5.749.978;1.523.730;114.519;361;0;0;9.943.077;264.915;620.824;2.110.614;698.468;437.916;223.135;0;4.355.872;2.564.041;4.519.109;4.162.477;3.282.922;1.701.471;1.667.877;96.591;17.994.488;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1.637.949;b3S;I;2;;9;PRESIDENTE PRUDENTE;SP;09/2015;62.763;0;0;0;0;0;0;0;0;684;15.605;13.257;3.926;2.340;16;0;35.828;68;758;1.811;2.656;352;0;0;5.646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;1.478;7.561;0;0;0;0;9.056;535;8.572;2.135;986;5;0;0;12.234;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PARAÍSO DO TOCANTINS E REGIÃO LTDA;26.960.328;b3S;I;2;;9;PARAISO DO NORTE DO TOCANTINS;TO;09/2015;61.282;1;74;196;99;30;0;0;400;1.303;9.162;12.442;4.700;398;0;0;28.005;80;625;1.670;3.234;378;1;0;5.987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;196;4.061;5.618;10.607;0;0;0;20.482;403;4.410;963;616;16;0;0;6.408;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32.474.884;b3S;I;2;;9;ALFREDO CHAVES;ES;09/2015;61.273;29;306;843;971;289;4;0;2.441;591;4.355;7.581;5.019;496;3;0;18.046;104;1.134;2.790;4.269;477;0;0;8.774;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;19;185;3.126;7.897;6.089;3.164;698;0;21.159;510;8.137;1.683;411;93;0;0;10.834;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66.398.496;b3S;I;2;;9;ARAXA;MG;09/2015;61.233;0;20;50;33;0;0;0;102;138;4.242;4.461;4.828;653;2;0;14.324;14;660;1.674;2.387;121;0;0;4.855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;320;13.326;14.216;4.444;787;3;0;33.095;82;2.621;3.959;1.940;118;0;136;8.856;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DE RONDÔNIA   SICOOB OUROCREDI;2.144.899;b3S;I;2;;9;OURO PRETO DO OESTE;RO;09/2015;61.231;0;1;5;2;0;0;0;8;362;9.936;505;130;0;0;0;10.932;1;202;543;700;0;0;0;1.445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566;3.850;25.713;9.886;1.335;0;0;41.350;532;5.735;913;300;15;0;0;7.495;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2.910.987;b3S;I;2;;9;ERECHIM;RS;09/2015;60.835;0;0;0;0;0;0;0;0;36;575;1.273;1.747;533;12;0;4.177;47;543;1.539;3.112;498;0;0;5.738;0;0;0;0;0;0;0;0;8;0;0;0;0;0;1;9;84;3.687;12.104;10.922;6.988;5.561;0;39.345;246;2.938;3.869;3.304;779;181;247;11.566;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÍ-PARANAPANEMA-AVARÉ;966.246;b3S;I;2;;9;ITAI;SP;09/2015;60.435;0;12;31;28;0;0;0;72;515;2.119;2.845;1.673;54;0;0;7.205;40;428;1.012;1.143;3;0;0;2.626;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;3;58;13.297;20.622;2.499;208;0;0;36.685;264;10.345;2.028;810;341;57;0;13.845;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DAS INSTITUIÇÕES JURÍDICAS DA UNIÃO EM MINAS GERAIS LTDA.   SICOOB COOPJUS;25.363.615;b3S;I;2;;9;BELO HORIZONTE;MG;09/2015;59.409;16;3.596;9.318;19.810;11.849;14.284;0;58.873;12;283;135;50;16;13;0;508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;27;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1.286.361;b3S;I;2;;9;TOLEDO;PR;09/2015;59.296;0;0;0;0;0;0;0;0;88;3.439;8.790;14.585;6.918;5.058;0;38.879;58;1.512;3.959;5.224;883;3;0;11.639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;2.735;3.693;1.523;633;96;0;8.778;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES DO CENTRO OESTE DO BRASIL LTDA;73.647.935;b3S;I;2;;9;CAMPO GRANDE;MS;09/2015;59.239;0;0;0;0;0;0;0;0;67;4.004;9.432;11.432;3.861;2.825;0;31.620;52;2.453;6.099;8.417;589;0;0;17.610;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;5.725;4.179;74;0;0;0;10.009;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58.290.800;b3S;I;2;;9;CRUZEIRO;SP;09/2015;58.917;0;3.024;13.363;26.375;7.954;76;0;50.791;300;2.792;3.407;1.370;256;2;0;8.126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19.449.602;b3S;I;2;;9;CARATINGA;MG;09/2015;58.854;1;29;75;90;42;0;0;236;408;2.991;2.909;2.716;190;37;0;9.251;10;389;1.004;1.333;195;0;0;2.930;0;0;0;0;0;0;0;0;6;0;1;2;0;0;0;9;904;13.647;13.516;9.228;1.733;2;0;39.032;80;5.114;2.200;2;0;0;0;7.396;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1.060.307;b3S;I;2;;9;RAUL SOARES;MG;09/2015;58.822;8;126;382;685;204;1;0;1.406;155;3.943;3.938;3.745;232;10;0;12.022;27;488;1.292;2.257;196;0;0;4.261;0;0;0;0;0;0;0;0;9;0;1;1;0;0;0;11;95;5.100;15.928;10.758;54;0;0;31.934;206;6.664;1.502;751;65;0;0;9.188;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE FRANCISCO BELTRAO - CRESOL FRANCISCO BELTRAO;2.698.001;b3S;I;2;;9;FRANCISCO BELTRAO;PR;09/2015;58.758;0;0;0;0;0;0;0;0;203;1.094;2.572;3.847;1.381;481;0;9.578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1;0;0;0;0;3;20;360;3.183;23.508;7.827;5.790;7.610;0;48.279;107;71;175;167;10;10;341;880;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BRASÍLIA LTDA. - SICOOB BRASILIA;1.187.961;b3S;I;2;;9;BRASILIA;DF;09/2015;58.227;0;45;128;286;1;0;0;459;918;4.142;5.269;2.340;595;103;0;13.368;37;212;575;907;106;0;0;1.836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244;1.597;33.813;1.360;412;42;0;37.467;343;2.579;1.582;590;4;0;0;5.098;0
BANCO FIDIS S/A;62.237.425;b2;I;3;;8;BETIM;MG;09/2015;57.838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.373;5.543;12.041;9.957;841;1;0;29.756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.834;9.248;8.815;7.956;230;0;0;28.082;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SERTÃO BAIANO LTDA   SICOOB SERTÃO;2.057.584;b3S;I;2;;9;PINTADAS;BA;09/2015;57.655;30;409;1.123;1.266;309;2;0;3.139;1.347;4.820;7.309;9.109;1.864;371;0;24.819;98;705;1.786;3.632;1.110;1;0;7.333;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;215;2.123;7.763;1.469;143;293;0;12.005;1.011;7.260;1.267;683;128;7;0;10.356;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR LTDA. - SICOOB COFAL;21.797.311;b3S;I;2;;9;BELO HORIZONTE;MG;09/2015;57.512;40;3.163;11.669;21.686;12.176;4.182;0;52.915;60;1.318;1.511;1.211;92;0;0;4.192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;262;56;55;4;0;0;405;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO  MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO DO ESTADO DO PARÁ LTDA - COIMPPA;84.156.470;b3S;I;2;;9;BELEM;PA;09/2015;57.157;60;3.020;7.090;18.411;16.053;10.480;0;55.112;1;418;456;490;207;167;0;1.738;0;29;74;111;9;0;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;7;0;0;1;0;85;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA;2.641.032;b3S;I;2;;9;SANTA MARIA;RS;09/2015;57.066;0;24;65;77;12;0;0;177;111;3.235;8.333;12.436;3.842;1.140;0;29.097;41;1.508;3.931;5.563;1.183;43;0;12.270;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;149;3.553;3.854;5.056;2.082;821;0;15.515;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARIQUEMES LTDA. - CREDISIS CREDIARI;3.222.753;b3S;I;2;;9;ARIQUEMES;RO;09/2015;56.782;0;0;0;0;0;0;0;0;1.378;16.301;22.592;2.849;27;0;0;43.147;14;437;518;186;61;0;0;1.215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;664;989;0;0;0;0;1.710;140;9.769;782;18;0;0;0;10.709;0
BANIF;20.255;b1;C;3;;199;SAO PAULO;SP;09/2015;56.456;28.583;4.075;7.041;2.440;23;6;0;42.167;16;116;345;865;440;0;0;1.782;2.379;3.754;4.214;1.103;20;0;0;11.470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;361;356;144;17;0;0;1.037;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2.447.120;b3S;I;2;;9;TEIXEIRA DE FREITAS;BA;09/2015;56.347;6;104;267;508;273;66;0;1.224;187;5.734;13.162;3.183;3.046;0;0;25.311;55;961;2.597;3.884;189;0;0;7.686;0;0;0;0;0;0;0;0;0;5;10;0;0;0;0;15;0;2.388;13.962;30;9;0;0;16.389;314;4.047;1.263;89;9;0;0;5.722;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4.355.489;b3S;I;2;;9;FLORIANOPOLIS;SC;09/2015;56.288;1;1.859;4.888;10.066;5.217;2.037;0;24.068;1;1.755;4.150;8.510;5.145;6.968;1;26.529;3;624;1.629;2.379;573;56;0;5.264;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;271;148;0;0;0;0;419;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70.937.271;b3S;I;2;;9;UBERLANDIA;MG;09/2015;56.181;0;0;0;0;0;0;0;0;240;5.537;12.106;15.155;4.587;3.080;0;40.705;29;1.390;3.425;4.296;321;0;0;9.462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;4.266;1.339;265;27;0;0;6.014;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL  PLANALTO SERRA;5.863.726;b3S;I;2;;9;SANANDUVA;RS;09/2015;56.122;0;0;0;0;0;0;0;0;55;529;863;725;173;172;0;2.517;38;626;1.735;2.996;402;0;0;5.796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;60;2.951;9.602;8.199;6.658;6.214;0;33.683;524;3.202;3.857;4.973;701;465;401;14.123;0
SICOOB NOSSACOOP - COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DAS INSTITUIÇÕES DE ENSINO E PESQUISA E DE SERVIDORES PÚBLICOS FEDERAIS DE MINAS GERAIS LTDA.;1.760.242;b3S;I;2;;9;BELO HORIZONTE;MG;09/2015;56.008;153;3.358;7.533;13.624;7.143;7.437;1;39.249;282;2.945;3.359;4.393;1.230;337;0;12.546;35;227;622;1.184;440;28;0;2.536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;1.413;35;106;10;7;0;1.677;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITURAMA LTDA. - SICOOB CREDIRAMA;3.412.878;b3S;I;2;;9;ITURAMA;MG;09/2015;55.816;0;24;67;109;3;0;0;201;164;2.089;2.010;5.045;1.840;703;0;11.852;7;385;998;1.667;250;0;0;3.306;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;24;64;5.070;10.106;12.988;3;0;0;28.231;346;9.619;2.126;98;13;0;0;12.202;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE - SICOOB CREDIPLANALTO SC;1.389.651;b3S;I;2;;9;PAPANDUVA;SC;09/2015;55.473;0;103;230;205;0;0;0;538;49;2.954;5.560;5.194;236;0;0;13.993;3;389;1.064;1.177;39;0;0;2.672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1.107;16.832;9.250;3.107;366;0;30.684;15;3.155;3.051;1.366;0;0;0;7.587;0
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81.706.616;b3S;I;2;;9;JANDAIA DO SUL;PR;09/2015;53.279;10;317;815;950;107;2;0;2.200;314;1.951;3.866;3.515;300;0;0;9.945;88;924;2.222;2.651;156;0;0;6.041;0;0;0;0;0;0;0;0;226;2.150;552;0;0;0;0;2.929;248;4.886;13.389;3.693;191;0;0;22.406;387;6.314;2.770;151;0;0;135;9.757;0
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49.654.502;b3S;I;2;;9;CATANDUVA;SP;09/2015;53.187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.836;10.913;19.473;13.281;0;0;0;46.504;157;3.088;3.438;0;0;0;0;6.684;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO E MÉDIO SÃO FRANCISCO LTDA - SICOOB SÃO FRANCISCO.;912.488;b3S;I;2;;9;MORADA NOVA DE MINAS;MG;09/2015;52.869;1;138;331;398;100;1;0;969;337;1.340;3.160;1.273;321;144;0;6.576;16;263;584;593;17;0;0;1.473;0;0;0;0;0;0;0;0;11;85;4;0;0;0;0;99;1.177;7.027;14.818;10.423;2.539;275;0;36.260;433;4.414;471;1.965;210;0;0;7.494;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE POMPÉU LTDA. - SICOOB CREDIPÉU;66.262.643;b3S;I;2;;9;POMPEU;MG;09/2015;52.507;0;0;0;0;0;0;0;0;307;4.155;9.495;12.225;25;0;0;26.206;34;208;585;1.488;212;0;0;2.527;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;12;2;4.539;7.506;2.652;1;0;0;14.699;416;4.313;963;1.484;1.264;623;0;9.063;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE - SICOOB NOROESTE SC;81.292.278;b3S;I;2;;9;SAO LOURENCO D'OESTE;SC;09/2015;52.370;0;22;51;83;14;0;0;170;107;2.437;3.609;4.664;1.019;31;0;11.868;119;976;2.664;5.888;1.531;0;0;11.179;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;80;2.835;10.298;7.484;3.013;115;0;23.826;106;2.440;1.228;1.108;445;0;0;5.327;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ÁGUAS MORNAS - CRESOL ÁGUAS MORNAS;7.512.780;b3S;I;2;;9;AGUAS MORNAS;SC;09/2015;51.847;0;0;0;0;0;0;0;0;376;1.382;3.228;4.836;861;84;0;10.768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;3;119;3.876;9.653;11.404;7.253;7.455;0;39.761;211;680;4;8;0;0;414;1.316;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDIEMBRAPA LTDA - SICOOB.;2.338.666;b3S;I;2;;9;BRASILIA;DF;09/2015;51.330;64;1.463;3.129;8.574;7.680;8.528;0;29.439;144;3.937;4.400;6.241;2.094;31;0;16.845;12;272;703;1.611;428;1;0;3.025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;247;1.770;4;0;0;0;0;2.020;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3.519.240;b3S;I;2;;9;BELO HORIZONTE;MG;09/2015;50.995;69;3.031;7.249;14.262;8.073;5.280;86;38.049;38;859;997;1.638;974;635;0;5.141;13;442;1.222;2.337;716;1;0;4.732;0;0;0;0;0;0;0;0;0;0;1;2;2;0;0;5;0;0;0;0;0;0;0;0;218;948;161;398;358;986;0;3.068;0
BANCO AZTECA DO BRASIL S.A.;9.391.857;b1;I;3;;8;RECIFE;PE;09/2015;50.965;0;0;0;0;0;0;0;0;17.597;15.084;12.296;514;0;0;0;45.490;928;1.508;2.518;521;0;0;0;5.475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4.529.074;b3S;I;2;;9;CASCAVEL;PR;09/2015;50.859;28;670;1.717;3.424;1.614;220;0;7.674;389;2.947;5.922;7.163;922;5;0;17.350;30;533;1.519;2.449;123;0;0;4.654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;567;1.791;8.621;4.958;708;0;0;16.644;262;3.107;389;523;258;0;0;4.538;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45.691.128;b3S;I;2;;9;SAO JOSE DOS CAMPOS;SP;09/2015;50.846;42;4.939;13.214;20.590;4.024;17;0;42.826;980;5.360;1.268;370;41;1;0;8.020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE DOIS VIZINHOS - CRESOL DOIS VIZINHOS;971.300;b3S;I;2;;9;DOIS VIZINHOS;PR;09/2015;50.508;0;0;0;0;0;0;0;0;114;879;1.875;3.031;852;12;0;6.763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;2;5;400;4.342;21.658;7.881;4.708;3.615;0;42.604;171;527;27;0;0;0;410;1.136;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22.656.789;b3S;I;2;;9;MURIAE;MG;09/2015;50.442;1;69;158;223;32;0;0;482;237;4.356;6.501;3.517;65;0;0;14.675;56;788;2.003;3.159;551;0;0;6.557;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;7;836;5.586;8.627;3.138;806;8;0;19.000;720;6.667;1.545;721;67;0;0;9.720;0
JP MORGAN CHASE;20.107;b1;C;3;;199;SAO PAULO;SP;09/2015;49.407;0;0;0;0;0;0;0;0;0;2.379;47.028;0;0;0;0;49.407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO SUDOESTE DE GOIÁS - SICREDI SUDOESTE GO;6.332.931;b3S;I;2;;9;RIO VERDE;GO;09/2015;49.190;0;38;92;156;10;0;0;296;622;5.568;9.094;4.544;817;231;0;20.876;26;226;496;644;54;0;0;1.445;0;0;0;0;0;0;0;0;405;2.024;416;0;0;0;0;2.846;0;3.410;10.673;1.278;0;0;0;15.361;593;4.968;2.073;443;158;0;129;8.366;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86.829.827;b3S;I;2;;9;BRACO DO NORTE;SC;09/2015;48.974;0;0;0;0;0;0;0;0;170;1.200;2.208;2.074;283;0;0;5.935;11;129;333;684;82;0;0;1.239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;3.731;12.199;11.709;6.377;4.238;0;38.372;123;2.207;837;255;6;0;0;3.428;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO OESTE DE MINAS GERAIS LTDA. - SICOOB CREDIOESTE;25.420.696;b3S;I;2;;9;ABAETE;MG;09/2015;48.823;0;1;3;6;3;0;0;14;253;4.046;8.060;9.867;1.963;379;0;24.568;4;175;471;755;118;0;0;1.522;0;0;0;0;0;0;0;0;22;31;69;22;3;0;0;147;400;241;5.008;7.543;593;0;0;13.785;120;5.151;1.568;1.814;132;3;0;8.787;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO E MEDIO JEQUITINHONHA LTDA - SICOOB CREDIJEQUITINHONHA;71.243.034;b3S;I;2;;9;CAPELINHA;MG;09/2015;47.961;0;2;2;1;0;0;0;4;352;2.044;4.011;5.301;445;15;0;12.167;28;370;928;1.555;213;0;0;3.095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;8.272;12.570;7.739;0;0;0;28.591;45;2.994;657;208;199;0;0;4.103;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE CÂNDIDO MOTA E REGIÃO.;66.788.142;b3S;I;2;;9;CANDIDO MOTA;SP;09/2015;47.339;0;0;0;0;0;0;0;0;216;1.291;1.652;923;93;1;0;4.177;23;416;947;1.271;48;0;0;2.706;0;0;0;0;0;0;0;0;4;1;1;2;0;0;0;7;574;6.522;19.304;7.065;1.412;131;0;35.009;1.607;3.425;272;132;4;0;0;5.440;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS GERAIS LTDA.   SICOOB CREDIPINHO;71.154.876;b3S;I;2;;9;JOAO PINHEIRO;MG;09/2015;47.324;0;10;27;76;0;0;0;113;1.420;5.007;7.004;5.403;1.217;44;0;20.095;13;136;352;520;0;0;0;1.022;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;111;4.273;12.581;4.475;0;0;0;21.440;76;4.318;260;0;0;0;0;4.653;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53.935.029;b3S;I;2;;9;ORLANDIA;SP;09/2015;46.970;0;31;68;36;0;0;0;135;422;3.202;9.777;2.264;371;0;0;16.036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.208;3.648;2.654;4.416;0;178;0;13.103;127;9.834;1.821;5.811;104;0;0;17.696;0
