Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARIQUEMES LTDA. - CREDISIS CREDIARI;3.222.753;b3S;I;2;;9;ARIQUEMES;RO;03/2016;47.132;0;0;0;0;0;0;0;0;1.350;11.174;20.525;913;9;0;0;33.971;10;401;1.007;412;12;0;0;1.842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;978;308;0;0;0;0;1.343;599;8.114;1.262;0;0;0;0;9.976;0
COOPERATIVA DE CRÉDITO RURAL DE PITANGUI LTDA-SICOOB CREDICOOP;41.931.221;b3S;I;2;;9;PITANGUI;MG;03/2016;47.106;0;21;52;70;0;0;0;144;477;4.065;8.129;9.903;12;0;0;22.586;91;729;1.942;2.796;27;0;0;5.584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;1.018;6.240;0;0;0;0;7.324;653;8.512;2.302;1;0;0;0;11.468;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5.979.692;b3S;I;2;;9;FLORIANOPOLIS;SC;03/2016;46.945;0;68;191;245;0;0;0;504;748;5.163;11.792;12.394;1.392;30;0;31.519;101;1.128;2.926;3.673;320;0;0;8.148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;613;2.293;3.605;212;49;2;0;6.774;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO NO ESTADO DO RIO DE JANEIRO LIMITADA - SICOOB COOMPERJ;4.694.278;b3S;I;2;;9;RIO DE JANEIRO;RJ;03/2016;46.891;72;1.859;7.524;13.365;7.347;1.227;0;31.394;110;662;3.922;5.548;1.825;804;7;12.879;2;232;638;855;163;0;0;1.889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;312;211;93;0;0;0;728;0
COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26.178.111;b3S;I;2;;9;LAGOA DA PRATA;MG;03/2016;46.620;0;14;24;8;0;0;0;46;18;1.770;5.522;7.000;969;0;0;15.279;3;29;94;171;28;0;0;325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;554;5.813;9.708;297;0;0;16.381;432;9.112;2.830;2.089;125;0;0;14.589;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1.739.375;b3S;I;2;;9;LAGOA DA PRATA;MG;03/2016;46.491;0;2;5;12;0;0;0;19;621;3.832;8.716;8.855;98;0;0;22.121;16;167;416;449;1;0;0;1.049;0;0;0;0;0;0;0;0;1.204;8.077;1.510;0;0;0;0;10.791;0;0;0;0;0;0;0;0;388;10.456;1.599;69;0;0;0;12.512;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV. MUNICIPAIS DE SÃO PAULO E MAUÁ, SERV. PÚBLICOS, EMPRESÁRIOS E PROF. LIBERAIS DA REGIÃO METROP. OESTE DA CAPITAL DE SÃO PAULO   SICOOB COOPERCREDI-SP;915.950;b3S;I;2;;9;SAO PAULO;SP;03/2016;46.296;211;3.273;8.260;18.200;10.871;2.023;0;42.839;263;258;786;1.137;190;0;0;2.636;4;47;135;282;52;0;0;520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;201;5;3;0;0;0;301;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22.753.982;b3S;I;2;;9;SETE LAGOAS;MG;03/2016;45.883;0;0;0;0;0;0;0;0;694;4.856;8.044;9.145;1.675;324;0;24.737;37;658;1.602;2.092;27;0;0;4.417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;194;2.130;5.561;4.591;18;0;0;12.493;349;3.719;169;0;0;0;0;4.236;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO E MÉDIO SÃO FRANCISCO LTDA - SICOOB SÃO FRANCISCO.;912.488;b3S;I;2;;9;MORADA NOVA DE MINAS;MG;03/2016;44.926;3;129;308;307;90;0;0;837;300;862;3.408;2.005;870;95;0;7.540;40;187;387;355;9;0;0;978;0;0;0;0;0;0;0;0;12;104;4;0;0;0;0;120;2.331;6.396;11.202;6.810;1.600;185;0;28.523;711;3.131;1.994;937;152;3;0;6.927;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE LARANJEIRAS DO SUL - CRESOL LARANJEIRAS DO SUL;1.086.342;b3S;I;2;;9;LARANJEIRAS DO SUL;PR;03/2016;44.657;0;0;0;0;0;0;0;0;482;800;1.172;1.977;773;213;0;5.418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;0;0;0;0;5;54;716;3.285;12.937;10.808;7.048;3.845;0;38.638;194;47;0;0;0;0;305;546;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO E MEDIO JEQUITINHONHA LTDA - SICOOB CREDIJEQUITINHONHA;71.243.034;b3S;I;2;;9;CAPELINHA;MG;03/2016;44.590;1;0;1;0;0;0;0;2;372;2.167;4.316;5.082;346;0;0;12.283;41;360;836;1.344;117;0;0;2.697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106;4.219;14.844;4.809;0;0;0;23.978;121;4.262;959;186;103;0;0;5.630;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78.865.995;b3S;I;2;;9;JOACABA;SC;03/2016;44.581;0;0;1;2;0;0;0;3;448;3.449;2.931;4.606;1.333;35;0;12.803;61;676;1.820;3.071;388;0;0;6.018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;2.240;8.484;5.106;2.696;4.890;0;23.471;14;2.077;157;31;7;0;0;2.286;0
BANIF;20.255;b1;C;3;;199;SAO PAULO;SP;03/2016;44.286;30.267;2.483;3.603;682;19;2;0;37.056;6;93;370;958;255;0;0;1.683;1.855;1.351;1.402;331;11;0;0;4.950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;135;250;90;0;0;0;597;0
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5.861.932;b3S;I;2;;9;FLORIANOPOLIS;SC;03/2016;44.261;0;0;0;0;0;0;0;0;315;3.653;9.162;11.367;2.043;1.143;0;27.682;35;1.106;3.038;5.749;1.080;0;0;11.009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;5.235;194;1;0;0;0;5.570;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71.297.899;b3S;I;2;;9;PATOS DE MINAS;MG;03/2016;43.947;1;29;64;31;0;0;0;126;94;2.106;4.066;6.117;2.479;10;0;14.872;20;365;912;740;0;0;0;2.036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;13.787;268;0;0;0;14.081;411;8.278;2.391;1.647;106;0;0;12.832;0
JBCRED S/A SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR;4.230.630;n1;I;2;;10;SAO PAULO;SP;03/2016;43.844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.361;30.796;6.687;0;0;0;0;43.844;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL E SUDOESTE DE MINAS GERAIS, BAIXA MOGIANA E REGIÃO LTDA. - SICOOB CREDINTER;24.048.910;b3S;I;2;;9;GUARANESIA;MG;03/2016;43.811;0;0;0;0;0;0;0;0;298;1.263;4.644;6.815;2.088;68;0;15.176;33;293;612;1.221;134;0;0;2.293;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;3;100;4.468;14.653;3.782;952;0;0;23.954;157;887;1.118;117;105;0;0;2.384;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE TRES BARRAS DO PARANA - CRESOL TRES BARRAS DO PARANA;4.273.001;b3S;I;2;;9;TRES BARRAS DO PARANA;PR;03/2016;42.882;0;0;0;0;0;0;0;0;159;714;1.509;1.773;301;137;0;4.592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;7;0;0;0;0;3;35;590;3.283;17.823;7.993;4.742;3.438;0;37.870;101;88;7;0;0;0;189;385;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10.348.181;b3S;I;2;;9;ITAPEMA;SC;03/2016;42.521;3;116;318;604;118;0;0;1.159;387;2.511;4.978;6.462;1.137;30;0;15.505;99;1.401;3.843;5.044;370;0;0;10.757;0;0;0;0;0;0;0;0;680;5.701;1.290;1;0;0;0;7.672;0;0;0;0;0;0;0;0;382;5.128;1.207;479;77;22;134;7.428;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ALPINÓPOLIS LTDA. - SICOOB CREDIALP;25.353.939;b3S;I;2;;9;ALPINOPOLIS;MG;03/2016;42.099;0;0;0;0;0;0;0;0;0;430;527;153;0;0;0;1.110;9;158;413;664;37;0;0;1.282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;460;25.129;7.032;1.368;25;0;34.155;448;1.909;2.032;849;153;162;0;5.552;0
COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA E AGROPECUARISTAS DA REGIÃO OESTE PAULISTA - SICOOB COOPCRED;53.623.781;b3S;I;2;;9;VALPARAISO;SP;03/2016;41.982;0;0;0;0;0;0;0;0;905;7.084;3.301;1.742;227;71;0;13.329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;348;4.750;7.449;4.203;0;0;0;16.750;1.581;9.290;1.003;30;0;0;0;11.903;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED;2.562.412;b3S;I;2;;9;PRADOPOLIS;SP;03/2016;41.471;15;2.807;11.019;16.351;6.610;1.160;0;37.961;0;2;10;25;0;0;0;38;0;222;957;1.699;446;0;0;3.324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;33;0;0;0;0;0;149;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CEPLAC LTDA;32.615.247;b3S;I;2;;9;ILHEUS;BA;03/2016;41.462;12;428;1.110;2.861;2.337;9;0;6.757;0;2.942;7.558;11.561;153;5;0;22.219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0;83;3.631;3.042;4.802;922;1;0;12.481;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62.562.012;b3S;I;2;;9;SAO PAULO;SP;03/2016;41.210;13;3.571;13.734;21.622;2.270;0;0;41.210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL, DOS SERVIDORES DA SECRETARIA DE SAÚDE E DOS TRABALHADORES EM ENSINO DO DISTRITO FEDERAL LTDA.   SICOOB EXECUTIVO;694.877;b3S;I;2;;9;BRASILIA;DF;03/2016;41.174;174;1.641;3.856;8.750;6.761;7.813;0;28.996;366;808;2.733;2.774;266;243;0;7.190;35;227;632;1.544;456;0;0;2.894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;1.495;182;141;121;0;0;2.094;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA REGIÃO DOS VALES DO SINOS, PARANHANA E CAÍ LTDA - UNICRED REGIÃO DOS VALES;1.796.302;b3S;I;2;;9;NOVO HAMBURGO;RS;03/2016;41.078;0;64;177;121;0;0;0;362;158;3.378;8.235;10.559;3.223;891;0;26.445;8;915;2.474;3.553;311;0;0;7.262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;1.989;1.796;1.867;864;396;0;7.010;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2.843.443;b3S;I;2;;9;JOINVILLE;SC;03/2016;40.987;16;536;1.470;2.222;480;5;0;4.728;271;1.943;4.373;4.841;583;2;0;12.013;53;1.326;3.488;5.264;718;1;0;10.850;0;0;0;0;0;0;0;0;538;4.357;1.125;0;0;0;0;6.020;0;0;290;205;0;0;0;495;309;3.964;1.275;980;239;19;95;6.881;0
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3.358.914;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;03/2016;40.656;45;503;1.500;2.586;353;0;0;4.988;287;2.047;4.706;6.080;656;0;0;13.775;58;893;2.068;2.621;182;0;0;5.822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;1.099;2.942;5.620;1.809;91;0;11.597;342;3.224;725;164;19;0;0;4.473;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2.197.569;b3S;I;2;;9;LORENA;SP;03/2016;40.458;0;227;486;362;27;0;0;1.102;241;2.854;7.268;11.595;4.026;4.089;0;30.073;6;653;1.829;2.562;274;0;0;5.325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174;2.481;858;183;143;120;0;3.959;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS, BANCÁRIOS E ECONOMIÁRIOS DO ESTADO DE SANTA CATARINA - SICOOB CREDISC;3.419.786;b3S;I;2;;9;FLORIANOPOLIS;SC;03/2016;40.284;17;2.187;5.054;12.974;9.541;5.849;0;35.622;36;427;988;1.129;301;72;25;2.977;8;89;231;444;61;0;0;833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;379;205;149;91;0;0;852;0
BANCO TRICURY S.A.;57.839.805;b2;I;2;;8;SAO PAULO;SP;03/2016;40.145;0;0;0;0;0;0;0;0;148;20.391;14.628;4.978;0;0;0;40.145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DE EMPRESAS METALÚRGICAS DO ESTADO DE SÃO PAULO;44.401.800;b3S;I;2;;9;SAO BERNARDO DO CAMPO;SP;03/2016;40.094;55;3.841;13.639;21.802;180;0;0;39.518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;544;33;0;0;0;0;0;576;0
SOCOPA;50.328;b1;C;2;;199;SAO PAULO;SP;03/2016;40.033;0;0;0;0;0;0;0;0;52;1.524;1.928;887;3.678;0;0;8.070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;14.950;7.647;9.335;0;0;0;31.963;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4.247.370;b3S;I;2;;9;CONCORDIA;SC;03/2016;39.746;0;19;23;2;0;0;0;44;74;6.900;9.380;5.607;140;0;0;22.101;27;734;1.888;2.344;13;0;0;5.006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;6.398;4.346;1.715;31;0;0;12.595;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO SERRANO - SICOOB CREDISERRA SC;1.692.448;b3S;I;2;;9;URUPEMA;SC;03/2016;39.687;0;29;100;214;156;1;0;501;187;3.303;2.759;3.362;912;67;0;10.589;14;238;687;1.353;311;4;0;2.606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1.047;14.794;2.031;412;45;0;18.341;81;4.857;1.271;947;324;171;0;7.651;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS E SUL DA BAHIA LTDA - SICOOB CREDINORTE;64.276.058;b3S;I;2;;9;NANUQUE;MG;03/2016;39.546;0;0;0;0;0;0;0;0;8;749;996;692;1;0;0;2.445;14;394;1.030;1.476;113;0;0;3.028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.237;12.092;5.591;0;0;0;22.920;731;6.394;3.198;601;229;0;0;11.153;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CHOPINZINHO - CRESOL CHOPINZINHO;2.511.232;b3S;I;2;;9;CHOPINZINHO;PR;03/2016;39.435;0;0;0;0;0;0;0;0;73;602;1.379;2.670;503;68;0;5.294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;27;0;0;0;0;1;33;155;2.261;16.518;7.004;3.860;3.833;0;33.631;85;39;8;40;54;20;232;477;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO GORUTUBA LTDA - SICOOB CREDIVAG;25.404.542;b3S;I;2;;9;JANAUBA;MG;03/2016;39.010;0;0;0;0;0;0;0;0;70;1.080;2.663;940;1;0;0;4.755;17;240;678;976;38;0;0;1.949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;267;4.484;12.934;5.767;1.380;2.543;0;27.375;62;3.508;1.336;26;0;0;0;4.931;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS LTDA. SICOOB CREDIPARNOR;698.609;b3S;I;2;;9;PARACATU;MG;03/2016;38.962;0;1;0;0;0;0;0;1;476;3.339;7.782;3.754;207;0;0;15.557;6;88;181;161;0;0;0;436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.698;6.172;1.890;220;0;0;13.981;205;6.812;758;1.213;0;0;0;8.988;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ASSOCIADOS DO AGRESTE E SERTÃO CENTRAL DO ESTADO DE PERNAMBUCO - UNICRED CENTRO PERNAMBUCANA;41.255.225;b3S;I;2;;9;CARUARU;PE;03/2016;38.826;0;356;935;1.093;246;26;0;2.656;154;4.337;8.691;8.281;1.277;5;0;22.745;102;1.687;3.887;4.086;235;0;0;9.997;0;0;0;0;0;0;0;0;128;1.333;327;0;0;0;0;1.787;0;0;0;0;0;0;0;0;30;667;943;0;0;0;0;1.640;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80.959.638;b3S;I;2;;9;XANXERE;SC;03/2016;38.787;0;0;0;0;0;0;0;0;604;5.749;8.817;4.539;1.273;129;0;21.110;35;341;1.102;1.232;1;0;0;2.712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.228;8.959;2.336;929;0;0;13.451;47;942;61;101;361;2;0;1.514;0
JURISCRED - COOPERATIVA DE CRÉDITO DOS MEMBROS DO PODER JUDICIÁRIO, DO MINISTÉRIO PÚBLICO, DE ÓRGÃOS JURÍDICOS E DE SERVIDORES PÚBLICOS ESTADUAIS E MUNICIPAIS EM ALAGOAS;4.179.861;b3S;I;2;;9;MACEIO;AL;03/2016;38.685;9;1.915;4.517;7.840;3.144;942;0;18.368;160;2.439;4.648;4.660;396;59;0;12.362;28;530;1.341;1.587;120;0;0;3.605;0;0;0;0;0;0;0;0;129;1.054;207;0;0;0;0;1.390;0;0;0;0;0;0;0;0;29;992;1.938;0;0;0;0;2.960;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64.237.530;b3S;I;2;;9;ITAUNA;MG;03/2016;38.597;0;37;110;199;35;0;0;381;222;3.564;4.807;3.547;374;0;0;12.514;58;489;1.170;1.429;86;0;0;3.231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2.171;6.212;8.147;80;0;0;16.613;127;4.205;879;531;116;0;0;5.857;0
UNICRED BELÉM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE E DO FUNCIONALISMO PÚBLICO DE BELÉM;83.315.408;b3S;I;2;;9;BELEM;PA;03/2016;38.387;7;301;878;1.348;120;0;0;2.653;564;4.993;11.482;12.716;845;0;0;30.600;13;273;718;925;66;0;0;1.994;0;0;0;0;0;0;0;0;196;1.345;252;0;0;0;0;1.793;0;0;0;0;0;0;0;0;14;514;819;0;0;0;0;1.346;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DA REGIÃO DAS MISSÕES E NOROESTE DO RS LTDA;95.163.002;b3S;I;2;;9;SANTO ANGELO;RS;03/2016;38.360;1;84;239;341;32;0;0;697;180;2.658;6.913;9.119;2.539;2.279;0;23.689;36;1.169;2.951;4.312;780;3;0;9.252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;2.256;2.077;327;11;0;0;4.723;0
COOPERATIVA DE CRÉDITO RURAL E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESARIOS E MICROEMPREENDEDORES DA REGIÃO DE CAPIVARI;49.389.307;b3S;I;2;;9;CAPIVARI;SP;03/2016;38.181;0;20;33;4;0;0;0;57;701;3.320;9.077;3.360;397;217;0;17.073;8;125;315;387;30;0;0;865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;526;4.737;7.075;283;0;0;12.621;496;6.499;566;3;0;0;0;7.565;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPINA VERDE LTDA. - SICOOB CREDICAMPINA;1.609.345;b3S;I;2;;9;CAMPINA VERDE;MG;03/2016;38.172;0;13;38;53;0;0;0;104;775;3.907;4.497;1.065;64;1;0;10.309;18;299;826;1.462;218;0;0;2.824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4.171;11.024;7.566;0;0;0;22.764;44;1.317;648;148;13;0;0;2.171;0
BANCO ARBI S.A.;54.403.563;b1;I;2;;2;RIO DE JANEIRO;RJ;03/2016;37.734;134;3.671;9.590;15.414;5.656;718;0;35.182;107;995;1.421;30;0;0;0;2.551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2.232.383;b3S;I;2;;9;CLAUDIO;MG;03/2016;37.718;0;61;188;341;200;0;0;789;129;2.669;5.223;9.758;2.323;258;0;20.361;34;674;1.664;3.017;566;0;0;5.954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;222;528;0;0;0;754;69;7.707;1.031;988;66;0;0;9.860;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA FOZ DO RIO ITAJAÍ-AÇU - CREDIFOZ;9.512.539;b3S;I;2;;9;ITAJAI;SC;03/2016;37.640;0;13;33;17;0;0;0;63;307;2.796;5.563;3.917;76;68;0;12.726;448;2.468;6.218;5.112;144;0;0;14.390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;437;3.183;4.006;2.532;301;0;0;10.460;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - UNICRED NATAL;70.038.237;b3S;I;2;;9;NATAL;RN;03/2016;37.351;0;6;15;5;0;0;0;26;201;3.382;6.780;6.005;1.215;1.421;0;19.003;29;1.868;4.663;4.812;422;0;0;11.794;0;0;0;0;0;0;0;0;57;3.210;842;0;0;0;0;4.110;0;0;0;0;0;0;0;0;12;835;1.572;0;0;0;0;2.418;0
