Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;;6;BRASILIA;DF;06/2016;490.127.130;1.899.477;5.583.174;14.821.746;30.777.429;7.941.557;348.158;0;61.371.542;1.437.565;1.183.770;2.321.630;2.344.092;147.009;0;18;7.434.085;513.038;1.614.078;3.800.634;4.980.960;488.445;390;0;11.397.545;2.067.055;11.833.405;31.652.757;72.079.568;56.996.202;149.667.609;54.895.357;379.191.952;2.338.799;5.591.027;1.537.281;143.389;49;0;0;9.610.545;304.866;816.135;1.245.656;794.691;474.853;210.516;0;3.846.717;2.593.309;4.678.277;3.784.210;3.078.665;1.533.586;1.518.669;88.028;17.274.744;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71.297.899;b3S;I;2;;9;PATOS DE MINAS;MG;06/2016;43.876;2;28;65;21;0;0;0;117;38;2.356;3.817;5.994;2.582;0;0;14.787;22;324;798;566;0;0;0;1.711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;849;13.855;242;0;0;0;14.947;315;8.786;1.539;1.499;176;0;0;12.315;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CHOPINZINHO - CRESOL CHOPINZINHO;2.511.232;b3S;I;2;;9;CHOPINZINHO;PR;06/2016;43.731;0;0;0;0;0;0;0;0;76;615;1.364;2.949;562;89;0;5.656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;6;0;0;0;0;2;18;140;10.773;9.361;7.763;4.301;5.242;0;37.581;108;28;17;43;52;11;217;475;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62.562.012;b3S;I;2;;9;SAO PAULO;SP;06/2016;43.682;13;3.684;14.305;23.023;2.657;0;0;43.682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO NOSSA SENHORA DO DESTERRO - SICOOB CREDISC;3.419.786;b3S;I;2;;9;FLORIANOPOLIS;SC;06/2016;43.214;25;2.195;4.910;12.603;9.478;9.088;0;38.299;62;420;1.171;1.149;374;148;23;3.347;6;88;236;404;44;0;0;778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;252;287;155;72;0;0;789;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78.865.995;b3S;I;2;;9;JOACABA;SC;06/2016;42.593;0;0;1;2;0;0;0;3;549;1.640;3.372;5.907;1.362;27;0;12.856;59;663;1.845;2.882;311;0;0;5.759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;258;4.280;6.129;4.671;2.152;4.814;0;22.304;9;1.370;236;35;19;0;0;1.670;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE TRES BARRAS DO PARANA - CRESOL TRES BARRAS DO PARANA;4.273.001;b3S;I;2;;9;TRES BARRAS DO PARANA;PR;06/2016;42.173;0;0;0;0;0;0;0;0;231;688;1.575;1.976;333;130;0;4.933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;2;0;0;0;0;8;28;456;8.640;12.248;7.836;4.609;2.963;0;36.753;121;108;13;0;0;0;218;460;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED;2.562.412;b3S;I;2;;9;PRADOPOLIS;SP;06/2016;42.060;19;2.913;11.261;16.420;6.993;1.156;0;38.762;0;2;11;22;0;0;0;35;0;219;924;1.610;433;17;0;3.203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;2;0;0;0;0;0;59;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64.237.530;b3S;I;2;;9;ITAUNA;MG;06/2016;42.038;0;50;146;246;34;0;0;476;189;3.133;4.705;3.525;322;0;0;11.873;35;448;1.055;1.236;52;0;0;2.826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;2.403;8.351;8.449;80;0;0;19.319;172;5.715;837;619;200;0;0;7.542;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS E SUL DA BAHIA LTDA - SICOOB CREDINORTE;64.276.058;b3S;I;2;;9;NANUQUE;MG;06/2016;41.886;0;0;0;0;0;0;0;0;4;782;1.186;1.152;19;0;0;3.143;5;429;1.107;1.460;89;0;0;3.091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;4.002;14.409;7.735;0;0;0;26.288;25;6.843;1.824;486;187;0;0;9.365;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE CÂNDIDO MOTA E REGIÃO.;66.788.142;b3S;I;2;;9;CANDIDO MOTA;SP;06/2016;41.714;0;1;1;0;0;0;0;2;415;2.379;2.029;873;36;0;0;5.731;64;324;780;922;7;0;0;2.098;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3;581;1.400;22.284;4.583;280;97;0;29.225;296;2.887;110;1.362;0;0;0;4.655;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2.843.443;b3S;I;2;;9;JOINVILLE;SC;06/2016;41.697;19;579;1.588;2.495;724;6;0;5.411;214;1.951;4.423;4.937;703;1;0;12.230;54;1.271;3.362;4.924;583;1;0;10.195;0;0;0;0;0;0;0;0;506;4.807;1.143;0;0;0;0;6.457;0;135;192;374;63;0;0;764;376;4.081;885;942;213;14;128;6.640;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL, DOS SERVIDORES DA SECRETARIA DE SAÚDE E DOS TRABALHADORES EM ENSINO DO DISTRITO FEDERAL LTDA.   SICOOB EXECUTIVO;694.877;b3S;I;2;;9;BRASILIA;DF;06/2016;41.043;193;1.659;4.115;8.980;7.003;7.608;0;29.558;335;1.079;2.539;2.451;238;215;0;6.857;42;232;662;1.443;353;0;0;2.731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;193;1.397;57;150;99;0;0;1.897;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO GORUTUBA LTDA - SICOOB CREDIVAG;25.404.542;b3S;I;2;;9;JANAUBA;MG;06/2016;40.988;0;0;0;0;0;0;0;0;80;1.039;3.459;956;3;0;0;5.537;18;298;790;917;25;0;0;2.047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;284;5.765;11.355;7.366;1.382;2.306;0;28.459;86;3.410;1.432;18;0;0;0;4.946;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA REGIÃO DOS VALES DO SINOS, PARANHANA E CAÍ LTDA - UNICRED REGIÃO DOS VALES;1.796.302;b3S;I;2;;9;NOVO HAMBURGO;RS;06/2016;40.958;0;71;179;105;0;0;0;355;144;3.334;8.045;10.249;2.961;783;0;25.516;9;967;2.476;3.346;213;0;0;7.010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;2.191;2.294;2.173;919;390;0;8.077;0
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9.512.539;b3S;I;2;;9;ITAJAI;SC;06/2016;40.926;0;13;35;19;0;0;0;66;353;3.037;6.241;4.501;385;170;0;14.687;464;2.369;5.806;4.419;189;0;0;13.248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;680;3.494;4.927;3.334;457;33;0;12.925;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS LTDA. SICOOB CREDIPARNOR;698.609;b3S;I;2;;9;PARACATU;MG;06/2016;40.790;0;0;0;0;0;0;0;0;529;6.349;4.379;3.977;182;0;0;15.416;7;86;178;182;1;0;0;453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;2.463;11.453;1.687;34;0;0;15.727;295;6.846;856;1.196;0;0;0;9.193;0
BANCO TRICURY S.A.;57.839.805;b2;I;2;;8;SAO PAULO;SP;06/2016;40.516;0;0;0;0;0;0;0;0;13.002;3.486;19.199;4.829;0;0;0;40.516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ASSOCIADOS DO AGRESTE E SERTÃO CENTRAL DO ESTADO DE PERNAMBUCO - UNICRED CENTRO PERNAMBUCANA;41.255.225;b3S;I;2;;9;CARUARU;PE;06/2016;39.894;0;433;1.068;1.248;296;27;0;3.072;152;4.773;10.043;8.226;1.292;1;0;24.487;69;1.581;3.595;3.601;220;0;0;9.067;0;0;0;0;0;0;0;0;113;1.421;331;0;0;0;0;1.865;0;0;0;0;0;0;0;0;19;960;425;0;0;0;0;1.404;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA LTDA – SICOOB VALE DO PARAIBA;2.197.569;b3S;I;2;;9;LORENA;SP;06/2016;39.762;4;178;354;299;28;0;0;863;404;2.417;6.189;11.413;4.744;4.630;0;29.796;11;587;1.618;2.529;267;0;0;5.011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;266;2.973;265;275;222;90;0;4.092;0
BANCO ARBI S.A.;54.403.563;b1;I;2;;2;RIO DE JANEIRO;RJ;06/2016;39.684;155;3.728;9.740;15.607;5.997;880;0;36.107;1.047;1.427;1.095;8;0;0;0;3.577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO COGEM;44.401.800;b3S;I;2;;9;SAO BERNARDO DO CAMPO;SP;06/2016;39.559;36;3.497;13.938;21.361;152;0;0;38.984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;560;15;0;0;0;0;0;575;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO E MÉDIO SÃO FRANCISCO LTDA - SICOOB SÃO FRANCISCO.;912.488;b3S;I;2;;9;MORADA NOVA DE MINAS;MG;06/2016;39.536;0;128;260;289;69;0;0;747;393;2.912;1.820;2.613;896;68;0;8.702;56;154;295;263;6;0;0;774;0;0;0;0;0;0;0;0;20;102;3;0;0;0;0;125;1.696;4.487;9.054;5.857;1.522;165;0;22.781;249;2.704;2.785;516;152;0;0;6.406;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DA REGIÃO DAS MISSÕES E NOROESTE DO RS LTDA;95.163.002;b3S;I;2;;9;SANTO ANGELO;RS;06/2016;39.501;2;99;280;365;25;0;0;770;231;2.728;6.986;9.606;2.795;2.175;0;24.522;42;1.137;2.934;4.268;632;1;0;9.014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;2.120;2.753;248;6;0;0;5.195;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JORGE D'OESTE - CRESOL SAO JORGE D'OESTE;2.934.201;b3S;I;2;;9;SAO JORGE D'OESTE;PR;06/2016;39.373;0;0;0;0;0;0;0;0;56;486;1.282;1.269;154;0;0;3.246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;4;78;8.258;11.139;6.634;4.200;5.565;0;35.874;55;39;0;0;0;0;154;248;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPINA VERDE LTDA. - SICOOB CREDICAMPINA;1.609.345;b3S;I;2;;9;CAMPINA VERDE;MG;06/2016;39.339;0;16;41;54;0;0;0;110;929;4.772;3.376;1.162;360;0;0;10.598;27;320;879;1.387;165;0;0;2.778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3.388;12.125;8.255;0;0;0;23.771;55;1.333;557;128;9;0;0;2.081;0
UNICRED BELÉM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE E DO FUNCIONALISMO PÚBLICO DE BELÉM;83.315.408;b3S;I;2;;9;BELEM;PA;06/2016;39.266;2;338;885;1.223;105;1;0;2.554;479;5.061;12.348;12.893;685;0;0;31.467;2;300;790;922;47;0;0;2.061;0;0;0;0;0;0;0;0;132;1.441;254;0;0;0;0;1.828;0;0;0;0;0;0;0;0;12;759;585;0;0;0;0;1.356;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869.687;b3S;I;2;;9;BOA ESPERANCA;MG;06/2016;39.230;0;0;0;0;0;0;0;0;5;1.776;3.397;1.161;3;0;0;6.341;1;125;353;593;53;0;0;1.127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1.987;24.013;3.220;712;0;0;29.943;7;1.412;172;5;0;223;0;1.819;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;;30;CURITIBA;PR;06/2016;39.218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;465;3.835;9.821;16.151;3.024;3;0;33.300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;443;1.220;2.674;1.582;0;0;0;5.919;0
COOPERATIVA DE CRÉDITO RURAL E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESARIOS E MICROEMPREENDEDORES DA REGIÃO DE CAPIVARI;49.389.307;b3S;I;2;;9;CAPIVARI;SP;06/2016;38.911;0;20;19;2;0;0;0;42;1.247;4.039;9.481;4.653;384;217;0;20.022;18;131;335;461;22;0;0;966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;774;4.123;7.109;285;0;0;12.291;155;5.084;351;0;0;0;0;5.591;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - UNICRED NATAL;70.038.237;b3S;I;2;;9;NATAL;RN;06/2016;38.887;0;6;12;3;0;0;0;21;90;3.795;7.859;5.712;1.105;1.331;0;19.892;40;1.986;4.863;4.916;390;0;0;12.195;0;0;0;0;0;0;0;0;50;3.575;883;1;0;0;0;4.509;0;0;0;0;0;0;0;0;99;1.574;597;0;0;0;0;2.271;0
SOCOPA;50.328;b1;C;2;;199;SAO PAULO;SP;06/2016;38.877;0;0;0;0;0;0;0;0;11.125;5.886;10.084;7.085;3.730;0;0;37.910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;299;451;35;36;92;0;967;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2.232.383;b3S;I;2;;9;CLAUDIO;MG;06/2016;38.541;0;89;224;441;228;1;0;984;151;2.719;5.398;9.420;2.184;245;0;20.117;49;653;1.685;3.081;546;2;0;6.015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;1.248;387;0;0;0;1.710;94;7.445;1.065;997;115;0;0;9.715;0
JURISCRED - COOPERATIVA DE CRÉDITO DOS MEMBROS DO PODER JUDICIÁRIO, DO MINISTÉRIO PÚBLICO, DE ÓRGÃOS JURÍDICOS E DE SERVIDORES PÚBLICOS ESTADUAIS E MUNICIPAIS EM ALAGOAS;4.179.861;b3S;I;2;;9;MACEIO;AL;06/2016;38.202;4;1.922;4.723;8.051;3.177;770;0;18.648;162;1.926;5.168;4.368;344;78;0;12.046;28;505;1.237;1.424;94;0;0;3.289;0;0;0;0;0;0;0;0;62;1.307;190;0;0;0;0;1.559;0;0;0;0;0;0;0;0;31;1.871;758;0;0;0;0;2.660;0
COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA E AGROPECUARISTAS DA REGIÃO OESTE PAULISTA - SICOOB COOPCRED;53.623.781;b3S;I;2;;9;VALPARAISO;SP;06/2016;38.176;0;0;0;0;0;0;0;0;522;5.370;3.829;2.781;272;58;0;12.832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;1.270;8.114;4.896;0;0;0;14.431;765;8.874;464;810;0;0;0;10.912;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80.959.638;b3S;I;2;;9;XANXERE;SC;06/2016;38.096;0;0;0;0;0;0;0;0;742;6.205;7.233;4.788;885;90;0;19.944;37;441;963;1.181;0;0;0;2.622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.597;4.703;3.109;625;0;0;14.033;30;699;287;111;361;10;0;1.498;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE MADEIRA-MAMORÉ - SICOOB PORTOCREDI;4.544.165;b3S;I;2;;9;PORTO VELHO;RO;06/2016;37.502;0;126;346;570;200;1;0;1.243;407;2.035;3.325;2.435;500;0;0;8.702;7;79;231;508;28;0;0;852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;3.458;7.907;10.016;336;0;0;21.760;420;4.232;292;0;0;0;0;4.945;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO SERRANO - SICOOB CREDISERRA SC;1.692.448;b3S;I;2;;9;URUPEMA;SC;06/2016;37.464;1;37;118;282;222;2;0;663;971;1.886;3.417;3.047;1.041;251;0;10.613;15;270;681;1.395;308;0;0;2.670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;12.996;1.832;1.451;318;0;0;16.605;91;4.613;905;885;279;139;0;6.912;0
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78.157.146;b3S;I;2;;9;ROLANDIA;PR;06/2016;36.782;0;39;181;216;1;0;0;436;0;0;0;0;0;0;0;0;0;238;626;664;9;0;0;1.536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;222;22.475;267;43;0;0;23.007;103;1.759;9.116;826;0;0;0;11.803;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE MANAUS - SICOOB UNIAM;1.566.038;b3S;I;2;;9;MANAUS;AM;06/2016;36.628;0;0;0;0;0;0;0;0;673;4.179;8.617;13.324;1.270;225;0;28.288;117;939;2.039;2.420;1;0;0;5.515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;426;2.010;211;171;7;0;0;2.825;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA CÂNDIDO DE ABREU - CRESOL CÂNDIDO DE ABREU;6.100.881;b3S;I;2;;9;CANDIDO DE ABREU;PR;06/2016;36.527;0;0;0;0;0;0;0;0;85;329;818;1.140;291;174;0;2.837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;7;0;0;0;0;11;26;359;6.937;7.032;8.959;5.714;4.278;0;33.279;44;86;20;0;0;0;235;385;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE VERE - CRESOL VERE;3.348.165;b3S;I;2;;9;VERE;PR;06/2016;36.398;0;0;0;0;0;0;0;0;11;341;764;1.563;363;0;0;3.042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;3;12;8.665;12.973;5.321;3.466;2.737;0;33.173;12;52;4;6;8;19;78;180;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE LUZ LTDA.   SICOOB CREDILUZ;25.536.764;b3S;I;2;;9;LUZ;MG;06/2016;36.384;18;279;660;1.372;949;649;0;3.927;158;954;3.362;3.979;2.123;1.201;122;11.898;34;309;838;1.761;532;0;0;3.474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;2.049;6.506;4.352;153;0;0;13.171;130;1.039;1.326;845;557;16;0;3.914;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED REGIÃO DA CAMPANHA LTDA - UNICRED REGIÃO DA CAMPANHA;1.705.236;b3S;I;2;;9;SANTANA DO LIVRAMENTO;RS;06/2016;36.136;0;0;0;0;0;0;0;0;205;2.936;7.751;10.754;3.880;1.164;0;26.690;19;732;1.847;2.576;524;0;0;5.699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;1.567;1.118;716;300;19;0;3.747;0
COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL;71.207.740;b3S;I;2;;9;IRAI DE MINAS;MG;06/2016;36.103;0;0;0;0;0;0;0;0;48;1.941;7.621;951;0;0;0;10.561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.225;18.080;2.423;12;0;0;24.739;1;799;3;0;0;0;0;803;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7.320.890;b3S;I;2;;9;VITOR MEIRELES;SC;06/2016;35.869;0;0;0;0;0;0;0;0;59;426;1.020;1.130;311;33;0;2.979;0;0;10;72;0;0;0;82;0;0;0;0;0;0;0;0;6;3;0;0;0;0;5;15;192;3.286;7.209;3.693;2.430;2.978;0;19.787;525;2.105;7.134;2.494;593;3;152;13.005;0
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4.247.370;b3S;I;2;;9;CONCORDIA;SC;06/2016;35.808;0;16;26;6;0;0;0;48;79;4.819;10.177;5.223;251;0;0;20.549;20;744;1.880;2.287;8;0;0;4.939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;7.574;2.204;335;28;0;0;10.272;0
JP MORGAN CHASE;20.107;b1;C;3;;199;SAO PAULO;SP;06/2016;35.781;0;7;22;15;0;0;0;45;0;195;35.541;0;0;0;0;35.736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOFISA;31.873;b1;C;2;;199;SAO PAULO;SP;06/2016;35.552;5;2;0;0;0;0;0;7;185;3.123;9.069;7.202;3.538;6.493;0;29.610;13;10;20;2;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;1.146;1.764;802;513;1.635;0;5.891;0
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7.122.321;b3S;I;2;;9;PATO BRANCO;PR;06/2016;35.413;1;77;193;323;4;0;0;597;329;2.119;6.424;2.634;39;0;0;11.545;24;102;255;195;4;0;0;581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;261;1.929;12.405;4.087;996;201;0;19.879;186;2.193;422;9;0;0;0;2.810;0
COOP. DE ECON. E CRÉD. MÚTUO DOS SERV. ESTATUTÁRIOS CIVIS DO PODER EXECUTIVO ESTADUAL E DO PODER JUDICIÁRIO, MINISTÉRIO PÚBLICO E DEFENSORIA PÚBLICA NO ESTADO DA BAHIA LTDA.   SICOOB CRED EXECUTIVO;4.321.309;b3S;I;2;;9;SALVADOR;BA;06/2016;35.351;115;1.867;4.491;9.554;6.434;8.232;0;30.693;294;470;1.630;710;192;21;0;3.317;1;17;53;161;35;0;0;267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;468;288;211;0;0;0;1.075;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92.935.741;b3S;I;2;;9;PORTO ALEGRE;RS;06/2016;35.229;0;1.850;5.331;7.584;2.457;11;0;17.233;70;877;2.916;2.495;780;37;0;7.175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;986;2.750;5.230;1.822;14;0;10.821;0
